player_id,shortName,position,birthDate,height,countryId,jerseyNumber,team_id,team_name,meta_duels,meta_height,meta_skills,meta_status,meta_average,meta_defence,meta_injured,meta_passing,meta_physical,meta_position,meta_shooting,meta_lastSplit,meta_websiteUrl,meta_currentLeague,stat_code,stat_name,stat_description,stat_total,stat_totalAvg,stat_ranking,stat_minutes,stat_best,stat_worst,stat_reliability,stat_rankingAVG,stat_kamaScore,meta_matchLink,meta_videoLink,meta_jerseyNumber,meta_diving,meta_handling,meta_reflexes,meta_anticipation,meta_goalkeeperPassing
68029,Tuco,midfielder,1992-10-02,177.0,17.0,,161,Dendele FC,70,,59,,70,74,,74,75,,66,,,,GOL-2X,Double Goals,Double scoring goals,0.0,0.0,15,200.0,2.0,0.0,,15,,https://youtu.be/gPmmx78lJmA,https://youtu.be/ihcuoIVMKwY,9,,,,,
68029,Tuco,midfielder,1992-10-02,177.0,17.0,,161,Dendele FC,70,,59,,70,74,,74,75,,66,,,,GOL-A,Own Goals,Own Goals,0.0,0.0,3,200.0,0.0,1.0,,3,,https://youtu.be/gPmmx78lJmA,https://youtu.be/ihcuoIVMKwY,9,,,,,
68029,Tuco,midfielder,1992-10-02,177.0,17.0,,161,Dendele FC,70,,59,,70,74,,74,75,,66,,,,GOL-A-2X,Double Own Goals,Double scoring own goals,0.0,0.0,1,200.0,0.0,0.0,,1,,https://youtu.be/gPmmx78lJmA,https://youtu.be/ihcuoIVMKwY,9,,,,,
68029,Tuco,midfielder,1992-10-02,177.0,17.0,,161,Dendele FC,70,,59,,70,74,,74,75,,66,,,,GOL-ALL,Goals (including tie-breaking shootout),Goals and opponent own goals combined including goals scored in the tie-breaking shootout series,2.0,0.4,27,200.0,12.0,0.0,,47,,https://youtu.be/gPmmx78lJmA,https://youtu.be/ihcuoIVMKwY,9,,,,,
68029,Tuco,midfielder,1992-10-02,177.0,17.0,,161,Dendele FC,70,,59,,70,74,,74,75,,66,,,,GOL-D,Golden Goals,"Goals and opponent own goals combined scored in a ""golden goal"" situation (after which the game ends)",0.0,0.0,2,200.0,1.0,0.0,,2,,https://youtu.be/gPmmx78lJmA,https://youtu.be/ihcuoIVMKwY,9,,,,,
68029,Tuco,midfielder,1992-10-02,177.0,17.0,,161,Dendele FC,70,,59,,70,74,,74,75,,66,,,,GOL-D-R,Penalty Golden Goals,"Penalty goals scored in a ""golden goal"" situation (after which the game ends)",0.0,0.0,1,200.0,0.0,0.0,,1,,https://youtu.be/gPmmx78lJmA,https://youtu.be/ihcuoIVMKwY,9,,,,,
68029,Tuco,midfielder,1992-10-02,177.0,17.0,,161,Dendele FC,70,,59,,70,74,,74,75,,66,,,,GOL-D-SHO,Shootout Golden Goals,"Shootout goals scored in a ""golden goal"" situation (after which the game ends)",0.0,0.0,1,200.0,0.0,0.0,,1,,https://youtu.be/gPmmx78lJmA,https://youtu.be/ihcuoIVMKwY,9,,,,,
68029,Tuco,midfielder,1992-10-02,177.0,17.0,,161,Dendele FC,70,,59,,70,74,,74,75,,66,,,,GOL-DICE,Dice Goals,Goals scored during dice time,0.0,0.0,29,200.0,2.0,0.0,,29,,https://youtu.be/gPmmx78lJmA,https://youtu.be/ihcuoIVMKwY,9,,,,,
68029,Tuco,midfielder,1992-10-02,177.0,17.0,,161,Dendele FC,70,,59,,70,74,,74,75,,66,,,,GOL-PD,Direct Free-Kick Goals,Direct Free-Kick Goals,0.0,0.0,1,40.0,0.0,0.0,,1,,https://youtu.be/gPmmx78lJmA,https://youtu.be/ihcuoIVMKwY,9,,,,,
68029,Tuco,midfielder,1992-10-02,177.0,17.0,,161,Dendele FC,70,,59,,70,74,,74,75,,66,,,,GOL-R,Penalty Goals (excluded president),Penalty Goals (excluded president),0.0,0.0,9,200.0,4.0,0.0,,9,,https://youtu.be/gPmmx78lJmA,https://youtu.be/ihcuoIVMKwY,9,,,,,
68029,Tuco,midfielder,1992-10-02,177.0,17.0,,161,Dendele FC,70,,59,,70,74,,74,75,,66,,,,GOL-R-2X,Penalty Double Goals,Penalty Double Goals,0.0,0.0,3,200.0,1.0,0.0,,3,,https://youtu.be/gPmmx78lJmA,https://youtu.be/ihcuoIVMKwY,9,,,,,
68029,Tuco,midfielder,1992-10-02,177.0,17.0,,161,Dendele FC,70,,59,,70,74,,74,75,,66,,,,GOL-R-ALL,Penalty Goals (include president),Penalty Goals (include president),0.0,0.0,18,200.0,4.0,0.0,,18,,https://youtu.be/gPmmx78lJmA,https://youtu.be/ihcuoIVMKwY,9,,,,,
68029,Tuco,midfielder,1992-10-02,177.0,17.0,,161,Dendele FC,70,,59,,70,74,,74,75,,66,,,,GOL-R-PRES,President Penalty Goals,President Penalty Goals,0.0,0.0,11,200.0,4.0,0.0,,11,,https://youtu.be/gPmmx78lJmA,https://youtu.be/ihcuoIVMKwY,9,,,,,
68029,Tuco,midfielder,1992-10-02,177.0,17.0,,161,Dendele FC,70,,59,,70,74,,74,75,,66,,,,GOL-SHO,Shoot-out Goals (exclude president),Shoot-out Goals (exclude president),1.0,0.2,5,200.0,3.0,0.0,,13,,https://youtu.be/gPmmx78lJmA,https://youtu.be/ihcuoIVMKwY,9,,,,,
68029,Tuco,midfielder,1992-10-02,177.0,17.0,,161,Dendele FC,70,,59,,70,74,,74,75,,66,,,,GOL-SHO-PRES,President Shoot-out Goals,President Shoot-out Goals,0.0,0.0,5,200.0,2.0,0.0,,5,,https://youtu.be/gPmmx78lJmA,https://youtu.be/ihcuoIVMKwY,9,,,,,
68029,Tuco,midfielder,1992-10-02,177.0,17.0,,161,Dendele FC,70,,59,,70,74,,74,75,,66,,,,GOL-SHO-REG,Shoot-out Goals (no tie-breaker),,0.0,0.0,11,200.0,3.0,0.0,,11,,https://youtu.be/gPmmx78lJmA,https://youtu.be/ihcuoIVMKwY,9,,,,,
68029,Tuco,midfielder,1992-10-02,177.0,17.0,,161,Dendele FC,70,,59,,70,74,,74,75,,66,,,,GOL-SHO-X,% Shootout Conversion (exclude president),% Shootout Conversion (exclude president),50.0,50.0,17,200.0,100.0,0.0,,17,,https://youtu.be/gPmmx78lJmA,https://youtu.be/ihcuoIVMKwY,9,,,,,
68029,Tuco,midfielder,1992-10-02,177.0,17.0,,161,Dendele FC,70,,59,,70,74,,74,75,,66,,,,GOL-T,Header Goals,Header Goals,0.0,0.0,39,40.0,6.0,0.0,,39,,https://youtu.be/gPmmx78lJmA,https://youtu.be/ihcuoIVMKwY,9,,,,,
68029,Tuco,midfielder,1992-10-02,177.0,17.0,,161,Dendele FC,70,,59,,70,74,,74,75,,66,,,,GOL-WOP,Goals (excluded president),Goals and opponent own goals combined  (excluded president),1.0,0.2,31,200.0,10.0,0.0,,42,,https://youtu.be/gPmmx78lJmA,https://youtu.be/ihcuoIVMKwY,9,,,,,
68029,Tuco,midfielder,1992-10-02,177.0,17.0,,161,Dendele FC,70,,59,,70,74,,74,75,,66,,,,GOL-X,% Goal Conversion,Percentage of goals scored over total attempted shots,8.33,8.33,75,200.0,100.0,0.0,,75,,https://youtu.be/gPmmx78lJmA,https://youtu.be/ihcuoIVMKwY,9,,,,,
68029,Tuco,midfielder,1992-10-02,177.0,17.0,,161,Dendele FC,70,,59,,70,74,,74,75,,66,,,,INT,Intercepetions,"Ball intercepted by a player, regardless of being a recovery or not",0.0,0.0,1,200.0,0.0,0.0,,1,,https://youtu.be/gPmmx78lJmA,https://youtu.be/ihcuoIVMKwY,9,,,,,
68029,Tuco,midfielder,1992-10-02,177.0,17.0,,161,Dendele FC,70,,59,,70,74,,74,75,,66,,,,INT-B,Intercepetions in own box,"Ball intercepted by a player in their own box, regardless of being a recovery or not",0.0,0.0,1,40.0,0.0,0.0,,1,,https://youtu.be/gPmmx78lJmA,https://youtu.be/ihcuoIVMKwY,9,,,,,
68029,Tuco,midfielder,1992-10-02,177.0,17.0,,161,Dendele FC,70,,59,,70,74,,74,75,,66,,,,MVP,Match MVP,Most valuable player of the match,0.0,0.0,22,200.0,3.0,0.0,,22,,https://youtu.be/gPmmx78lJmA,https://youtu.be/ihcuoIVMKwY,9,,,,,
68029,Tuco,midfielder,1992-10-02,177.0,17.0,,161,Dendele FC,70,,59,,70,74,,74,75,,66,,,,PAS,Passes,Total passes attampted,0.0,0.0,5,200.0,3.0,0.0,,5,,https://youtu.be/gPmmx78lJmA,https://youtu.be/ihcuoIVMKwY,9,,,,,
68029,Tuco,midfielder,1992-10-02,177.0,17.0,,161,Dendele FC,70,,59,,70,74,,74,75,,66,,,,PAS-CR,Successful key passes,Key Pass whose next touch is from a teammate.,0.0,0.0,5,200.0,3.0,0.0,,5,,https://youtu.be/gPmmx78lJmA,https://youtu.be/ihcuoIVMKwY,9,,,,,
68029,Tuco,midfielder,1992-10-02,177.0,17.0,,161,Dendele FC,70,,59,,70,74,,74,75,,66,,,,PAS-R,Successful passes,Passes whose next touch is from a teammate.,0.0,0.0,5,200.0,3.0,0.0,,5,,https://youtu.be/gPmmx78lJmA,https://youtu.be/ihcuoIVMKwY,9,,,,,
68029,Tuco,midfielder,1992-10-02,177.0,17.0,,161,Dendele FC,70,,59,,70,74,,74,75,,66,,,,PG,Games Played,Games Played,5.0,1.0,1,200.0,5.0,1.0,,1,,https://youtu.be/gPmmx78lJmA,https://youtu.be/ihcuoIVMKwY,9,,,,,
68029,Tuco,midfielder,1992-10-02,177.0,17.0,,161,Dendele FC,70,,59,,70,74,,74,75,,66,,,,PLG,Balls Played,Total balls played by the team,13.0,2.6,22,200.0,43.0,0.0,,36,,https://youtu.be/gPmmx78lJmA,https://youtu.be/ihcuoIVMKwY,9,,,,,
68029,Tuco,midfielder,1992-10-02,177.0,17.0,,161,Dendele FC,70,,59,,70,74,,74,75,,66,,,,PLP,Lost Balls,Lost balls involving a definitive change of possession,0.0,0.0,1,200.0,0.0,0.0,,1,,https://youtu.be/gPmmx78lJmA,https://youtu.be/ihcuoIVMKwY,9,,,,,
68029,Tuco,midfielder,1992-10-02,177.0,17.0,,161,Dendele FC,70,,59,,70,74,,74,75,,66,,,,PLP-X,% Lost Balls over Played Balls,Percentage of lost balls over played balls,0.0,0.0,1,200.0,0.0,0.0,,1,,https://youtu.be/gPmmx78lJmA,https://youtu.be/ihcuoIVMKwY,9,,,,,
68029,Tuco,midfielder,1992-10-02,177.0,17.0,,161,Dendele FC,70,,59,,70,74,,74,75,,66,,,,PLR,Possessions recovered,Recovered ball which involves a definitive change of possession.,0.0,0.0,1,200.0,0.0,0.0,,1,,https://youtu.be/gPmmx78lJmA,https://youtu.be/ihcuoIVMKwY,9,,,,,
68029,Tuco,midfielder,1992-10-02,177.0,17.0,,161,Dendele FC,70,,59,,70,74,,74,75,,66,,,,RIG,Penalties (excluded president),Penalties (excluded president),0.0,0.0,11,200.0,4.0,0.0,,11,,https://youtu.be/gPmmx78lJmA,https://youtu.be/ihcuoIVMKwY,9,,,,,
68029,Tuco,midfielder,1992-10-02,177.0,17.0,,161,Dendele FC,70,,59,,70,74,,74,75,,66,,,,RIG-ALL,Penalties (incluse president),Penalties (incluse president),0.0,0.0,26,200.0,5.0,0.0,,26,,https://youtu.be/gPmmx78lJmA,https://youtu.be/ihcuoIVMKwY,9,,,,,
68029,Tuco,midfielder,1992-10-02,177.0,17.0,,161,Dendele FC,70,,59,,70,74,,74,75,,66,,,,RIG-F,Penalties missed (excluded president),Penalties missed (excluded president),0.0,0.0,3,200.0,0.0,1.0,,3,,https://youtu.be/gPmmx78lJmA,https://youtu.be/ihcuoIVMKwY,9,,,,,
68029,Tuco,midfielder,1992-10-02,177.0,17.0,,161,Dendele FC,70,,59,,70,74,,74,75,,66,,,,RIG-F-ALL,Penalties missed (incluse president),Penalties missed (incluse president),0.0,0.0,16,200.0,0.0,2.0,,16,,https://youtu.be/gPmmx78lJmA,https://youtu.be/ihcuoIVMKwY,9,,,,,
68029,Tuco,midfielder,1992-10-02,177.0,17.0,,161,Dendele FC,70,,59,,70,74,,74,75,,66,,,,RIG-F-PRES,President Penalties missed,President Penalties missed,0.0,0.0,14,200.0,0.0,2.0,,14,,https://youtu.be/gPmmx78lJmA,https://youtu.be/ihcuoIVMKwY,9,,,,,
68029,Tuco,midfielder,1992-10-02,177.0,17.0,,161,Dendele FC,70,,59,,70,74,,74,75,,66,,,,RIG-FFS,Penalties Missed off Target (excluded president),Penalties missed off target (excluded president),0.0,0.0,2,40.0,0.0,1.0,,2,,https://youtu.be/gPmmx78lJmA,https://youtu.be/ihcuoIVMKwY,9,,,,,
68029,Tuco,midfielder,1992-10-02,177.0,17.0,,161,Dendele FC,70,,59,,70,74,,74,75,,66,,,,RIG-FFS-PRES,President Penalties Missed off Target,President penalties missed off target,0.0,0.0,3,40.0,0.0,1.0,,3,,https://youtu.be/gPmmx78lJmA,https://youtu.be/ihcuoIVMKwY,9,,,,,
68029,Tuco,midfielder,1992-10-02,177.0,17.0,,161,Dendele FC,70,,59,,70,74,,74,75,,66,,,,RIG-FP,Penalties Missed Saved (excluded president),Penalties missed saved or parried by opponent goalkeeper (excluded president),0.0,0.0,1,40.0,0.0,0.0,,1,,https://youtu.be/gPmmx78lJmA,https://youtu.be/ihcuoIVMKwY,9,,,,,
68029,Tuco,midfielder,1992-10-02,177.0,17.0,,161,Dendele FC,70,,59,,70,74,,74,75,,66,,,,RIG-FP-PRES,President Penalties Missed Saved,President penalties saved or parried by opponent goalkeeper,0.0,0.0,2,40.0,0.0,1.0,,2,,https://youtu.be/gPmmx78lJmA,https://youtu.be/ihcuoIVMKwY,9,,,,,
68029,Tuco,midfielder,1992-10-02,177.0,17.0,,161,Dendele FC,70,,59,,70,74,,74,75,,66,,,,RIG-FW-PRES,President Penalties Missed on Woodwork,President penalties missed by hitting the woodwork,0.0,0.0,1,40.0,0.0,0.0,,1,,https://youtu.be/gPmmx78lJmA,https://youtu.be/ihcuoIVMKwY,9,,,,,
68029,Tuco,midfielder,1992-10-02,177.0,17.0,,161,Dendele FC,70,,59,,70,74,,74,75,,66,,,,RIG-PRES,President Penalties,President Penalties,0.0,0.0,17,200.0,5.0,0.0,,17,,https://youtu.be/gPmmx78lJmA,https://youtu.be/ihcuoIVMKwY,9,,,,,
68029,Tuco,midfielder,1992-10-02,177.0,17.0,,161,Dendele FC,70,,59,,70,74,,74,75,,66,,,,SHO,Shoot-out (exclude president),Shoot-out (exclude president),2.0,0.4,2,200.0,4.0,0.0,,9,,https://youtu.be/gPmmx78lJmA,https://youtu.be/ihcuoIVMKwY,9,,,,,
68029,Tuco,midfielder,1992-10-02,177.0,17.0,,161,Dendele FC,70,,59,,70,74,,74,75,,66,,,,SHO-F,Shoot-out missed (exclude president),Shoot-out missed (exclude president),1.0,0.2,3,200.0,0.0,2.0,,8,,https://youtu.be/gPmmx78lJmA,https://youtu.be/ihcuoIVMKwY,9,,,,,
68029,Tuco,midfielder,1992-10-02,177.0,17.0,,161,Dendele FC,70,,59,,70,74,,74,75,,66,,,,SHO-F-PRES,President Shoot-out missed,President Shoot-out missed,0.0,0.0,5,200.0,0.0,2.0,,5,,https://youtu.be/gPmmx78lJmA,https://youtu.be/ihcuoIVMKwY,9,,,,,
68029,Tuco,midfielder,1992-10-02,177.0,17.0,,161,Dendele FC,70,,59,,70,74,,74,75,,66,,,,SHO-PRES,President Shoot-out,President Shoot-out,0.0,0.0,7,200.0,3.0,0.0,,7,,https://youtu.be/gPmmx78lJmA,https://youtu.be/ihcuoIVMKwY,9,,,,,
68029,Tuco,midfielder,1992-10-02,177.0,17.0,,161,Dendele FC,70,,59,,70,74,,74,75,,66,,,,TIR,Shots,Attempt towards the opponent's goal with the intention of scoring.,12.0,2.4,16,200.0,27.0,0.0,,30,,https://youtu.be/gPmmx78lJmA,https://youtu.be/ihcuoIVMKwY,9,,,,,
68029,Tuco,midfielder,1992-10-02,177.0,17.0,,161,Dendele FC,70,,59,,70,74,,74,75,,66,,,,TIR-BL,Shots Blocked,Shots attempted which get blocked or deflected by opponents outfield players,0.0,0.0,40,40.0,5.0,0.0,,40,,https://youtu.be/gPmmx78lJmA,https://youtu.be/ihcuoIVMKwY,9,,,,,
68029,Tuco,midfielder,1992-10-02,177.0,17.0,,161,Dendele FC,70,,59,,70,74,,74,75,,66,,,,TIR-FS,Shots off Target,Shots off target,1.0,1.0,23,40.0,5.0,0.0,,22,,https://youtu.be/gPmmx78lJmA,https://youtu.be/ihcuoIVMKwY,9,,,,,
68029,Tuco,midfielder,1992-10-02,177.0,17.0,,161,Dendele FC,70,,59,,70,74,,74,75,,66,,,,TIR-FSPD,Direct Free-Kick Shots off Target,Direct Free-Kick Shots off Target,0.0,0.0,1,40.0,0.0,0.0,,1,,https://youtu.be/gPmmx78lJmA,https://youtu.be/ihcuoIVMKwY,9,,,,,
68029,Tuco,midfielder,1992-10-02,177.0,17.0,,161,Dendele FC,70,,59,,70,74,,74,75,,66,,,,TIR-FST,Headers off Target,Headers off Target,1.0,1.0,21,40.0,5.0,0.0,,20,,https://youtu.be/gPmmx78lJmA,https://youtu.be/ihcuoIVMKwY,9,,,,,
68029,Tuco,midfielder,1992-10-02,177.0,17.0,,161,Dendele FC,70,,59,,70,74,,74,75,,66,,,,TIR-PD,Direct Free-Kick Shots,Direct Free-Kick Shots,0.0,0.0,1,40.0,0.0,0.0,,1,,https://youtu.be/gPmmx78lJmA,https://youtu.be/ihcuoIVMKwY,9,,,,,
68029,Tuco,midfielder,1992-10-02,177.0,17.0,,161,Dendele FC,70,,59,,70,74,,74,75,,66,,,,TIR-S,Shots on Target,Shot that ends in the target of the opponent's goal,7.0,1.4,21,200.0,21.0,0.0,,36,,https://youtu.be/gPmmx78lJmA,https://youtu.be/ihcuoIVMKwY,9,,,,,
68029,Tuco,midfielder,1992-10-02,177.0,17.0,,161,Dendele FC,70,,59,,70,74,,74,75,,66,,,,TIR-SPD,Direct Free-Kick Shots on Target,Direct Free-Kick Shots on Target,0.0,0.0,1,40.0,0.0,0.0,,1,,https://youtu.be/gPmmx78lJmA,https://youtu.be/ihcuoIVMKwY,9,,,,,
68029,Tuco,midfielder,1992-10-02,177.0,17.0,,161,Dendele FC,70,,59,,70,74,,74,75,,66,,,,TIR-ST,Headers on Target,Headers on Target,1.0,1.0,36,40.0,9.0,0.0,,32,,https://youtu.be/gPmmx78lJmA,https://youtu.be/ihcuoIVMKwY,9,,,,,
68029,Tuco,midfielder,1992-10-02,177.0,17.0,,161,Dendele FC,70,,59,,70,74,,74,75,,66,,,,TIR-T,Header Shots,Header Shots,2.0,2.0,40,40.0,14.0,0.0,,32,,https://youtu.be/gPmmx78lJmA,https://youtu.be/ihcuoIVMKwY,9,,,,,
68029,Tuco,midfielder,1992-10-02,177.0,17.0,,161,Dendele FC,70,,59,,70,74,,74,75,,66,,,,TIR-W,Shots on Woodwork,Shots hitting the post or the crossbar,0.0,0.0,11,200.0,2.0,0.0,,11,,https://youtu.be/gPmmx78lJmA,https://youtu.be/ihcuoIVMKwY,9,,,,,
68029,Tuco,midfielder,1992-10-02,177.0,17.0,,161,Dendele FC,70,,59,,70,74,,74,75,,66,,,,TIR-WPD,Direct Free-Kick Shots on Woodwork,Direct Free-Kick Shots on Woodwork,0.0,0.0,1,40.0,0.0,0.0,,1,,https://youtu.be/gPmmx78lJmA,https://youtu.be/ihcuoIVMKwY,9,,,,,
68029,Tuco,midfielder,1992-10-02,177.0,17.0,,161,Dendele FC,70,,59,,70,74,,74,75,,66,,,,TIR-WT,Headers on Woodwork,Headers on Woodwork,0.0,0.0,5,40.0,2.0,0.0,,5,,https://youtu.be/gPmmx78lJmA,https://youtu.be/ihcuoIVMKwY,9,,,,,
68029,Tuco,midfielder,1992-10-02,177.0,17.0,,161,Dendele FC,70,,59,,70,74,,74,75,,66,,,,TIS-FS,Shots off Target conceded,Shots off target conceded,0.0,0.0,14,40.0,0.0,20.0,,14,,https://youtu.be/gPmmx78lJmA,https://youtu.be/ihcuoIVMKwY,9,,,,,
68204,Romarinho,midfielder,1996-08-09,177.0,17.0,,161,Dendele FC,64,,56,,66,73,,59,74,,68,,,,ASS-V,Assists,Last pass of a player who passes the ball to a teammate who scores,0.0,0.0,57,200.0,5.0,0.0,,57,,https://youtu.be/gPmmx78lJmA,https://youtu.be/yRCZ1lGjsow,157,,,,,
68204,Romarinho,midfielder,1996-08-09,177.0,17.0,,161,Dendele FC,64,,56,,66,73,,59,74,,68,,,,CLR,Clearances,Ball clearances from dangerous areas,0.0,0.0,1,40.0,0.0,0.0,,1,,https://youtu.be/gPmmx78lJmA,https://youtu.be/yRCZ1lGjsow,157,,,,,
68204,Romarinho,midfielder,1996-08-09,177.0,17.0,,161,Dendele FC,64,,56,,66,73,,59,74,,68,,,,CLR-T,Header Clearances,Ball clearances with headers from dangerous areas,0.0,0.0,1,40.0,0.0,0.0,,1,,https://youtu.be/gPmmx78lJmA,https://youtu.be/yRCZ1lGjsow,157,,,,,
68204,Romarinho,midfielder,1996-08-09,177.0,17.0,,161,Dendele FC,64,,56,,66,73,,59,74,,68,,,,CRN,Corners,Corners taken,0.0,0.0,1,200.0,0.0,0.0,,1,,https://youtu.be/gPmmx78lJmA,https://youtu.be/yRCZ1lGjsow,157,,,,,
68204,Romarinho,midfielder,1996-08-09,177.0,17.0,,161,Dendele FC,64,,56,,66,73,,59,74,,68,,,,CRS,Crosses,Total crosses attempted,0.0,0.0,1,200.0,0.0,0.0,,1,,https://youtu.be/gPmmx78lJmA,https://youtu.be/yRCZ1lGjsow,157,,,,,
68204,Romarinho,midfielder,1996-08-09,177.0,17.0,,161,Dendele FC,64,,56,,66,73,,59,74,,68,,,,CRS-V,Successful Crosses,Crosses whose next touch is from a teammate.,0.0,0.0,1,200.0,0.0,0.0,,1,,https://youtu.be/gPmmx78lJmA,https://youtu.be/yRCZ1lGjsow,157,,,,,
68204,Romarinho,midfielder,1996-08-09,177.0,17.0,,161,Dendele FC,64,,56,,66,73,,59,74,,68,,,,CRT-1G,First Yellow Card,First Yellow Card,0.0,0.0,29,200.0,0.0,3.0,,29,,https://youtu.be/gPmmx78lJmA,https://youtu.be/yRCZ1lGjsow,157,,,,,
68204,Romarinho,midfielder,1996-08-09,177.0,17.0,,161,Dendele FC,64,,56,,66,73,,59,74,,68,,,,CRT-2G,Second Yellow Card,Second Yellow Card,0.0,0.0,2,200.0,0.0,1.0,,2,,https://youtu.be/gPmmx78lJmA,https://youtu.be/yRCZ1lGjsow,157,,,,,
68204,Romarinho,midfielder,1996-08-09,177.0,17.0,,161,Dendele FC,64,,56,,66,73,,59,74,,68,,,,CRT-G,Yellow Cards,Yellow card,0.0,0.0,29,200.0,0.0,3.0,,29,,https://youtu.be/gPmmx78lJmA,https://youtu.be/yRCZ1lGjsow,157,,,,,
68204,Romarinho,midfielder,1996-08-09,177.0,17.0,,161,Dendele FC,64,,56,,66,73,,59,74,,68,,,,CRT-R,Red Cards,Red card,0.0,0.0,2,200.0,0.0,1.0,,2,,https://youtu.be/gPmmx78lJmA,https://youtu.be/yRCZ1lGjsow,157,,,,,
68204,Romarinho,midfielder,1996-08-09,177.0,17.0,,161,Dendele FC,64,,56,,66,73,,59,74,,68,,,,CRT-R-TOT,Total Red Cards,"Total red cards, as sum of direct red and double yellow",0.0,0.0,2,40.0,0.0,2.0,,2,,https://youtu.be/gPmmx78lJmA,https://youtu.be/yRCZ1lGjsow,157,,,,,
68204,Romarinho,midfielder,1996-08-09,177.0,17.0,,161,Dendele FC,64,,56,,66,73,,59,74,,68,,,,DRB,Dribbles,Dribbling attempt,1.0,0.2,55,200.0,15.0,0.0,,67,,https://youtu.be/gPmmx78lJmA,https://youtu.be/yRCZ1lGjsow,157,,,,,
68204,Romarinho,midfielder,1996-08-09,177.0,17.0,,161,Dendele FC,64,,56,,66,73,,59,74,,68,,,,DRB-R,Successful Dribbles,Dribbling one or more opponents maintaining possession of the ball.,1.0,0.2,55,200.0,15.0,0.0,,67,,https://youtu.be/gPmmx78lJmA,https://youtu.be/yRCZ1lGjsow,157,,,,,
68204,Romarinho,midfielder,1996-08-09,177.0,17.0,,161,Dendele FC,64,,56,,66,73,,59,74,,68,,,,DRB-RX,Successful Dribbles (%),Percentage of dribbling maintaining possession of the ball.,100.0,100.0,1,200.0,100.0,75.0,,1,,https://youtu.be/gPmmx78lJmA,https://youtu.be/yRCZ1lGjsow,157,,,,,
68204,Romarinho,midfielder,1996-08-09,177.0,17.0,,161,Dendele FC,64,,56,,66,73,,59,74,,68,,,,DUL,Duels,Duel for ball control between two players: includes also aerial duels and tackles,0.0,0.0,1,200.0,0.0,0.0,,1,,https://youtu.be/gPmmx78lJmA,https://youtu.be/yRCZ1lGjsow,157,,,,,
68204,Romarinho,midfielder,1996-08-09,177.0,17.0,,161,Dendele FC,64,,56,,66,73,,59,74,,68,,,,DUL-A,Aerial Duels,Aerial duels undertaken,0.0,0.0,1,40.0,0.0,0.0,,1,,https://youtu.be/gPmmx78lJmA,https://youtu.be/yRCZ1lGjsow,157,,,,,
68204,Romarinho,midfielder,1996-08-09,177.0,17.0,,161,Dendele FC,64,,56,,66,73,,59,74,,68,,,,DUL-AP,Aerial Duels Lost,Total aerial duels lost,0.0,0.0,1,40.0,0.0,0.0,,1,,https://youtu.be/gPmmx78lJmA,https://youtu.be/yRCZ1lGjsow,157,,,,,
68204,Romarinho,midfielder,1996-08-09,177.0,17.0,,161,Dendele FC,64,,56,,66,73,,59,74,,68,,,,DUL-AV,Aerial Duels Won,Aerial duels won,0.0,0.0,1,40.0,0.0,0.0,,1,,https://youtu.be/gPmmx78lJmA,https://youtu.be/yRCZ1lGjsow,157,,,,,
68204,Romarinho,midfielder,1996-08-09,177.0,17.0,,161,Dendele FC,64,,56,,66,73,,59,74,,68,,,,DUL-P,Duels Lost,Total duels lost (includes aerial duels and tackles),0.0,0.0,1,40.0,0.0,0.0,,1,,https://youtu.be/gPmmx78lJmA,https://youtu.be/yRCZ1lGjsow,157,,,,,
68204,Romarinho,midfielder,1996-08-09,177.0,17.0,,161,Dendele FC,64,,56,,66,73,,59,74,,68,,,,DUL-T,Tackle Duels,Tackle duels attempted,0.0,0.0,1,40.0,0.0,0.0,,1,,https://youtu.be/gPmmx78lJmA,https://youtu.be/yRCZ1lGjsow,157,,,,,
68204,Romarinho,midfielder,1996-08-09,177.0,17.0,,161,Dendele FC,64,,56,,66,73,,59,74,,68,,,,DUL-TV,Successful Tackle Duels,"Tackle duels that are successful, stopping opponent advancement (possession gain not required)",0.0,0.0,1,40.0,0.0,0.0,,1,,https://youtu.be/gPmmx78lJmA,https://youtu.be/yRCZ1lGjsow,157,,,,,
68204,Romarinho,midfielder,1996-08-09,177.0,17.0,,161,Dendele FC,64,,56,,66,73,,59,74,,68,,,,DUL-V,Duels Won,Action attributed to the player / team who gains possession after a duel,0.0,0.0,1,200.0,0.0,0.0,,1,,https://youtu.be/gPmmx78lJmA,https://youtu.be/yRCZ1lGjsow,157,,,,,
68204,Romarinho,midfielder,1996-08-09,177.0,17.0,,161,Dendele FC,64,,56,,66,73,,59,74,,68,,,,FAL,Fouls Committed,Fouls committed ,1.0,0.2,51,200.0,0.0,7.0,,74,,https://youtu.be/gPmmx78lJmA,https://youtu.be/yRCZ1lGjsow,157,,,,,
68204,Romarinho,midfielder,1996-08-09,177.0,17.0,,161,Dendele FC,64,,56,,66,73,,59,74,,68,,,,FAL-M,Handball,Handball fouls committed,0.0,0.0,1,40.0,0.0,0.0,,1,,https://youtu.be/gPmmx78lJmA,https://youtu.be/yRCZ1lGjsow,157,,,,,
68204,Romarinho,midfielder,1996-08-09,177.0,17.0,,161,Dendele FC,64,,56,,66,73,,59,74,,68,,,,FAS,Fouls Suffered,Fouls suffered,0.0,0.0,1,40.0,0.0,0.0,,1,,https://youtu.be/gPmmx78lJmA,https://youtu.be/yRCZ1lGjsow,157,,,,,
